Header_Length,Protocol Type,Duration,Rate,Srate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label
4.44466206910745,5.852515424081374,-0.392755990601665,-0.1012087542816314,-0.1012087542816314,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,-1.2614279725317112,-2.560040394344655,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,-0.5229510975978308,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,-6.2869442154348025,6.38044852441566,-0.004904071862575,1.414120073207216,-0.0288202511670742,-0.0125641557825791,-1.4141200732072174,-1.4141200732072174,1.718871061406017,-0.1910576144255194,1.801815279405394,1.0718549109083877,2.878739427704036,0.7330521404222868,1.3623934279773622,1.361955236520462,1.6794890132617148,2.8801774998755416,2.036435394675544,0.7642507875139749,1.3621465986323518,0
0.1682440950120229,0.5060873133428899,0.3495914650115764,-0.1032227904432346,-0.1032227904432346,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,0.5646551684127816,0.4382140833755419,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,2.030116918737575,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,-0.3766479869775429,0.4857180204943944,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,-0.3383433243845107,-0.1880078781983512,0.195280499641378,-0.2126034519447397,0.2717651716083272,0.021301718121795,-1.361229035275904,-1.361019955645717,-0.1310132468323383,0.2722580165934642,0.0113748435217878,0.4719557886420162,-1.361261690502026,0
3.0617094124493955,6.243717480964677,-0.1317107314849208,-0.098981033954686,-0.098981033954686,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,-0.804907187295588,-2.2269010079313,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.6274786831231434,-0.3583327362054139,-0.5195448201633762,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,-5.630244634495107,6.38044852441566,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,1.0536446653998608,-0.1880078781983512,0.8925064311953634,0.5744919028184415,1.3978277527619345,0.7016513864972653,1.362259525050887,1.361955236520462,1.1127900856712234,1.3995014266373609,0.4015012286978689,0.7642507875139749,1.3621465986323518,9
0.0164344314486666,-0.2111164576098332,-0.1317107314849208,-0.1032552369367838,-0.1032552369367838,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,-1.2614279725317112,0.771353469788897,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,1.038007076346824,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,-0.1973602856533221,-0.1880078781983512,-0.409944771976063,-0.3468500437998328,-0.4013727414384266,-0.3595330666611604,1.362478975703836,1.361955236520462,-0.4008869501315772,-0.4006924555326314,-0.3512950316309137,0.7642507875139749,1.3621465986323518,0
-0.2490159959790556,-0.2111164576098332,-0.1317107314849208,-0.1007249462589156,-0.1007249462589156,-0.1420170490877208,0.133917013389408,-0.24373029798165,-0.0744739309177909,0.3049583288101997,-0.0154228790319955,-0.0118522767106758,0.9217573090359203,2.334196214973112,0.2553972151220465,-0.5182264646378189,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,-0.3192048944381667,-0.2095593475370067,-0.500367513617184,-0.3486156038358806,-0.4552149183191242,-0.3475363683667291,-0.0005178859524741,0.0004676404373724,-0.4061353529477703,-0.4547983897606872,-0.352836420710397,0.5888737881907995,0.0004424540651629,3
-0.0870554390563776,-0.2111164576098332,0.1089403667633281,-0.1032300754231587,-0.1032300754231587,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,1.021175953648905,0.771353469788897,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,0.4231109202160353,-0.0916962538941365,0.3062902866419985,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,0.2182130362867435,-0.1880078781983512,1.7750709015168638,-0.0308803885434538,1.3966368414971992,-0.3080036243226633,1.3624819897345917,1.361955236520462,0.2500136997090054,1.4012478714801346,0.4078133070489332,0.7642507875139749,1.3621465986323518,0
-0.2234656698775812,-0.2111164576098332,-0.1317107314849208,-0.1032415477879012,-0.1032415477879012,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,0.5646551684127816,0.771353469788897,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,-0.3707409596471133,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,-0.4435010767415557,-0.1880078781983512,-0.5254804844545139,-0.356220592045866,-0.4936982401858708,-0.3563124765150043,-1.3612290368822313,-1.361019955645717,-0.4249840893399115,-0.49323700805813,-0.3533932388871844,0.4719557886420162,-1.361261690502026,0
-0.2079972297597108,-0.2111164576098332,-0.1317107314849208,-0.1004566223600093,-0.1004566223600093,-0.6186347168004921,-0.2769683755981488,-0.4635372349204893,0.4276989328419445,0.5381558992995485,-0.0154228790319955,-0.0118522767106758,-0.349292713021819,-0.684875483473846,0.5870093662425291,-0.4973157059429731,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,3.252158195389584,1.4249976123509258,2.995256398303172,3.381496656769799,3.271538890309777,3.4307794763499206,-0.0004439481647853,0.0004676404373724,3.3439194066966405,3.2686527943291304,3.64570215761857,0.4719557886420162,0.0004424540651629,2
-0.2494238053684271,-0.2111164576098332,-0.1317107314849208,-0.1028872765742939,-0.1028872765742939,1.0971888869654842,-0.2396151584174619,-0.1704613190020369,-0.3940384805830771,0.3715862060928708,-0.0154228790319955,-0.0118522767106758,1.033908781570427,0.8648381259951249,-0.125709286911941,-0.5199485271185709,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,0.2800515939621524,-0.2511232924957638,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,-0.3263980499768183,-0.2040698223281039,-0.5094071133435072,-0.3558951553756982,-0.4698000921758684,-0.3568760797905817,-0.0004426950134279,0.0004676404373724,-0.4244038630806037,-0.469441190870728,-0.3531215137086574,0.3550377890932326,0.0004424540651629,1
0.1973870295921914,1.223291084295613,-0.3886771584279659,-0.1032138158050557,-0.1032138158050557,-0.6186347168004921,-0.5757941130436448,-0.5734407033899089,0.5646551684127816,0.1050746969621867,-0.0154228790319955,-0.0118522767106758,-0.6670552185362539,-0.8570658845259539,-0.3583327362054139,1.9570711915320504,-0.0916962538941365,-0.2417264265103865,-0.0839593880859803,-0.0330672619236296,-0.0330672619236296,-0.0298506554547436,-0.033040161325817,-1.0333475679172384,1.2225593334845526,-0.004904071862575,-0.1284940547360345,-0.0288202511670742,-0.0125641557825791,0.1284940547360324,0.1284940547360324,0.4001492945397472,-0.1880078781983512,1.713558832373244,0.0999074466676577,1.652179602101197,0.2926364379354441,1.3624225326606845,1.361955236520462,0.4660331640658584,1.6569420507490873,0.630441075064008,0.7642507875139749,1.3621465986323518,0
